"user"	"date"	"oclc"	"name"	"state"	"ids"	"turn"	"status"	"distance"
"riccibem"	"2017-01-19"	"WCM"	"WILLIAMS COLL"	"MA"	false	"8"	"Faculty"	"37"
"riccibem"	"2015-08-06"	"DLM"	"UNIVERSITY of DELAWARE"	"DE"	false	"6"	"Faculty"	"237"
"riccibem"	"2016-07-18"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"10"	"Faculty"	"78"
"riccibem"	"2014-04-02"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"8"	"Faculty"	"78"
"riccibem"	"2016-11-16"	"CGU"	"UNIVERSITY of CHICAGO"	"IL"	false	"7"	"Faculty"	"701"
"riccibem"	"2014-02-24"	"WCM"	"WILLIAMS COLLEGE"	"MA"	false	"2"	"Faculty"	"37"
"riccibem"	"2014-02-04"	"CTL"	"CONNECTICUT COLLEGE"	"CT"	false	"4"	"Faculty"	"136"
"riccibem"	"2015-08-06"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"7"	"Faculty"	"438"
"riccibem"	"2014-02-03"	"KEN"	"KENYON COL LIBRARY"	"OH"	false	"7"	"Faculty"	"469"
"riccibem"	"2014-02-10"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"8"	"Faculty"	"78"
"riccibem"	"2016-08-23"	"GZQ"	"MARQUETTE UNIV RAYNOR MEMORIAL LIBRARY"	"WI"	false	"6"	"Faculty"	"708"
"riccibem"	"2014-07-24"	"IUP"	"PURDUE UNIVERSITY, INDIANAPOLIS"	"IN"	false	"5"	"Faculty"	"690"
"riccibem"	"2015-08-06"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"6"	"Faculty"	"116"
"riccibem"	"2017-10-03"	"VA@"	"UNIVERSITY of VIRGINIA"	"VA"	false	"3"	"Faculty"	"0"
"riccibem"	"2014-02-20"	"SNN"	"SMITH COLLEGE"	"MA"	false	"14"	"Faculty"	"74"
"riccibem"	"2016-01-22"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"7"	"Faculty"	"77"
"riccibem"	"2014-08-04"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"11"	"Faculty"	"133"
"riccibem"	"2014-02-11"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"8"	"Faculty"	"77"
"riccibem"	"2014-07-07"	"MDY"	"MIDDLEBURY COLLEGE"	"VT"	true	"5"	"Faculty"	"91"
"riccibem"	"2017-08-02"	"WCM"	"WILLIAMS COLL"	"MA"	false	"7"	"Faculty"	"37"
"riccibem"	"2014-01-30"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"0"	"Faculty"	"966"
"riccibem"	"2013-10-28"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"4"	"Faculty"	"139"
"riccibem"	"2014-01-30"	"UCW"	"UNIVERSITY of CONNECTICUT"	"CT"	true	"4"	"Faculty"	"110"
"riccibem"	"2016-03-24"	"CBY"	"COLBY COLLEGE"	"ME"	true	"9"	"Faculty"	"245"
"riccibem"	"2014-01-17"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"6"	"Faculty"	"139"
"riccibem"	"2014-03-20"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"7"	"Faculty"	"77"
"riccibem"	"2017-08-16"	"GUA"	"UNIVERSITY of GEORGIA"	"GA"	false	"10"	"Faculty"	"0"
"riccibem"	"2014-11-10"	"WIB"	"LAWRENCE UNIVERSITY"	"WI"	false	"11"	"Faculty"	"731"
"riccibem"	"2015-08-27"	"WEL"	"WELLESLEY COL, MARGARET CLAPP LIBRARY"	"MA"	true	"2"	"Faculty"	"138"
"riccibem"	"2017-09-25"	"FNP"	"UNIVERSITY of N FLORIDA CARPENTER LIBRARY"	"FL"	false	"14"	"Faculty"	"0"
"riccibem"	"2016-01-20"	"BBH"	"BOWDOIN COLLEGE"	"ME"	true	"3"	"Faculty"	"213"
"riccibem"	"2016-06-06"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"4"	"Faculty"	"268"
"riccibem"	"2014-07-07"	"VFL"	"LE MOYNE COLL LIBRARY"	"NY"	false	"5"	"Faculty"	"0"
"riccibem"	"2016-08-04"	"NAM"	"SUNY at ALBANY"	"NY"	true	"5"	"Faculty"	"10"
"riccibem"	"2016-09-12"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"5"	"Faculty"	"133"
"riccibem"	"2016-01-07"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"3"	"Faculty"	"133"
"riccibem"	"2014-07-31"	"MBB"	"BRANDEIS UNIV LIBRARY"	"MA"	true	"5"	"Faculty"	"0"
"riccibem"	"2014-07-24"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"4"	"Faculty"	"116"
"riccibem"	"2016-04-13"	"OWS"	"WILLAMETTE UNIVERSITY"	"OR"	false	"5"	"Faculty"	"2412"
"riccibem"	"2016-07-18"	"UIU"	"UNIVERSITY of ILLINOIS"	"IL"	false	"7"	"Faculty"	"763"
"riccibem"	"2017-01-19"	"CLU"	"UNIVERSITY of CALIFORNIA, LOS ANGELES"	"CA"	false	"24"	"Faculty"	"2453"
"riccibem"	"2016-04-22"	"EZC"	"CENTRAL MICHIGAN UNIVERSITY"	"MI"	false	"10"	"Faculty"	"0"
"riccibem"	"2016-04-05"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
"riccibem"	"2014-01-17"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"5"	"Faculty"	"249"
"riccibem"	"2017-03-10"	"VLW"	"WASHINGTON & LEE UNIVERSITY"	"VA"	false	"3"	"Faculty"	"453"
"riccibem"	"2015-09-02"	"MBB"	"BRANDEIS UNIV LIBRARY"	"MA"	true	"6"	"Faculty"	"0"
"riccibem"	"2016-02-03"	"RRR"	"UNIVERSITY of ROCHESTER"	"NY"	true	"13"	"Faculty"	"0"
"riccibem"	"2014-07-07"	"VXW"	"VASSAR COLLEGE"	"NY"	false	"5"	"Faculty"	"78"
"riccibem"	"2015-08-14"	"MTH"	"MOUNT HOLYOKE COLLEGE"	"MA"	false	"5"	"Faculty"	"79"
"riccibem"	"2017-09-27"	"YUS"	"YALE UNIV LIBRARY"	"CT"	false	"6"	"Faculty"	"116"
"riccibem"	"2014-02-04"	"DRU"	"DREW UNIV LIBRARY"	"NJ"	false	"4"	"Faculty"	"144"
"riccibem"	"2014-02-04"	"CTL"	"CONNECTICUT COLLEGE"	"CT"	false	"4"	"Faculty"	"136"
"riccibem"	"2016-08-23"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"3"	"Faculty"	"133"
"riccibem"	"2014-01-30"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"11"	"Faculty"	"78"
"riccibem"	"2014-01-09"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"7"	"Faculty"	"268"
"riccibem"	"2016-04-07"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Faculty"	"10"
"riccibem"	"2016-07-18"	"VLW"	"WASHINGTON & LEE UNIVERSITY"	"VA"	false	"3"	"Faculty"	"453"
"riccibem"	"2015-08-14"	"HLS"	"HARVARD UNIV, HARVARD COL LIBRARY"	"MA"	false	"6"	"Faculty"	"146"
"riccibem"	"2015-01-05"	"CBY"	"COLBY COLLEGE"	"ME"	true	"6"	"Faculty"	"245"
"riccibem"	"2017-01-19"	"GZM"	"UNIVERSITY of WISCONSIN	MADISON, GEN LIBR SYS"	"WI"	false	"6"	"Faculty"	"0"
"riccibem"	"2015-07-30"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"9"	"Faculty"	"438"
"riccibem"	"2015-10-06"	"BMC"	"BRYN MAWR COLLEGE"	"PA"	false	"10"	"Faculty"	"206"
"riccibem"	"2017-07-11"	"BNG"	"STATE UNIVERSITY of NEW YORK BINGHAMTON LIBRARY"	"NY"	true	"7"	"Faculty"	"116"
"riccibem"	"2014-07-24"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"11"	"Faculty"	"966"
"riccibem"	"2014-02-03"	"IUL"	"INDIANA UNIVERSITY"	"IN"	false	"14"	"Faculty"	"702"
"riccibem"	"2017-07-31"	"XFM"	"SUNY at FREDONIA"	"NY"	true	"3"	"Faculty"	"0"
"riccibem"	"2014-07-07"	"PBU"	"BUCKNELL UNIVERSITY"	"PA"	false	"5"	"Faculty"	"199"
"riccibem"	"2014-01-17"	"VJK"	"SUNY ADIRONDACK LIBRARY"	"NY"	false	"2"	"Faculty"	"39"
"riccibem"	"2016-01-07"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"5"	"Faculty"	"133"
"rileyj"	"2017-03-16"	"ILU"	"TEXAS TECH UNIVERSITY"	"TX"	false	"7"	"Faculty"	"1637"
"rileyj"	"2017-03-16"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Faculty"	"10"
"rileyj"	"2017-02-27"	"YHM"	"HAMILTON COL LIBRARY"	"NY"	true	"6"	"Faculty"	"76"
"rileyj"	"2017-03-16"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Faculty"	"10"
"rileyj"	"2017-03-16"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Faculty"	"10"
"rileyj"	"2017-02-20"	"VZS"	"SKIDMORE COLLEGE"	"NY"	false	"3"	"Faculty"	"21"
"rileyr"	"2015-11-25"	"IAD"	"EASTERN ILLINOIS UNIVERSITY"	"IL"	false	"13"	"Student"	"0"
"rileyr"	"2015-06-24"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"9"	"Student"	"139"
"riversl"	"2014-11-19"	"EYM"	"UNIVERSITY of MICHIGAN LIBRARY"	"MI"	false	"6"	"Student"	"500"
"robertse"	"2015-03-13"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"4"	"NA"	"78"
"robinsoi"	"2013-12-09"	"IC8"	"LEWIS & CLARK COMMUN COLLEGE"	"IL"	false	"7"	"Faculty"	"0"
"rodrigum"	"2015-04-20"	"UPM"	"PENNSYLVANIA STATE UNIVERSITY"	"PA"	false	"10"	"Student"	"0"
"rodrigum"	"2015-04-29"	"TYC"	"TRINITY COLLEGE"	"CT"	false	"6"	"Student"	"97"
"rodriguv"	"2016-11-21"	"ZRS"	"SAGE COL, THE"	"NY"	true	"6"	"Student"	"0"
"roodg"	"2014-11-04"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"5"	"Staff"	"139"
"roodg"	"2016-08-25"	"VOC"	"ONONDAGA COMMUN COLLEGE"	"NY"	false	"8"	"Staff"	"0"
"roodg"	"2016-10-31"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"9"	"Staff"	"78"
"roodg"	"2015-01-05"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"5"	"Staff"	"113"
"roodg"	"2014-08-25"	"NNM"	"DAVIDSON COLLEGE"	"NC"	false	"2"	"Staff"	"626"
"roodg"	"2017-05-01"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"10"	"Staff"	"133"
"roodg"	"2014-09-16"	"PMD"	"MARICOPA COMMUN COL DIST"	"AZ"	false	"15"	"Staff"	"2150"
"roodg"	"2017-08-24"	"GDC"	"GETTYSBURG COLLEGE"	"PA"	false	"6"	"Staff"	"268"
"roodg"	"2016-01-26"	"PVU"	"VILLANOVA UNIVERSITY"	"PA"	false	"5"	"Staff"	"206"
"roodg"	"2017-05-29"	"GZQ"	"MARQUETTE UNIV RAYNOR MEMORIAL LIBRARY"	"WI"	false	"10"	"Staff"	"708"
"roodg"	"2014-02-20"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"11"	"Staff"	"77"
"roodg"	"2016-05-30"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"5"	"Staff"	"113"
"roodg"	"2016-08-11"	"VKM"	"SIENA COLLEGE"	"NY"	false	"7"	"Staff"	"11"
"roodg"	"2014-04-28"	"SFP"	"SANTA FE PUB LIBRARY"	"NM"	false	"9"	"Staff"	"0"
"roodg"	"2016-04-29"	"MUU"	"UNIVERSITY of MISSOURI--COLUMBIA"	"MO"	false	"10"	"Staff"	"996"
"roodg"	"2015-01-05"	"ORC"	"REED COL LIBRARY"	"OR"	false	"14"	"Staff"	"2384"
"roodg"	"2014-11-26"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"5"	"Staff"	"109"
"roodg"	"2015-06-08"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"5"	"Staff"	"139"
"roodg"	"2016-09-06"	"ZQM"	"SUNY at POTSDAM"	"NY"	true	"8"	"Staff"	"0"
"roodg"	"2015-11-16"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"18"	"Staff"	"186"
"roodg"	"2014-04-28"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"7"	"Staff"	"186"
"roodg"	"2017-05-05"	"GSE"	"SAVANNAH COL of ART & DESIGN LIBRARY"	"GA"	false	"7"	"Staff"	"0"
"roodg"	"2017-02-09"	"JNA"	"NORTHERN ILLINOIS UNIVERSITY"	"IL"	false	"5"	"Staff"	"0"
"roodg"	"2014-09-22"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"18"	"Staff"	"966"
"roodg"	"2016-06-13"	"UIU"	"UNIVERSITY of ILLINOIS"	"IL"	false	"0"	"Staff"	"763"
"roodg"	"2016-11-11"	"MUM"	"UNIVERSITY of MISSISSIPPI"	"MS"	false	"7"	"Staff"	"0"
"roodg"	"2015-05-04"	"XCA"	"CARMEL CLAY PUB LIBRARY"	"IN"	false	"14"	"Staff"	"0"
"roodg"	"2017-08-24"	"FEC"	"ECKERD COLLEGE"	"FL"	false	"7"	"Staff"	"0"
"roodg"	"2016-05-25"	"GZQ"	"MARQUETTE UNIV RAYNOR MEMORIAL LIBRARY"	"WI"	false	"6"	"Staff"	"708"
"roodg"	"2015-06-19"	"VXZ"	"DOWLING COLLEGE"	"NY"	false	"5"	"Staff"	"0"
"roodg"	"2017-03-28"	"BNG"	"STATE UNIVERSITY of NEW YORK, BINGHAMTON LIBRARY"	"NY"	true	"8"	"Staff"	"116"
"roodg"	"2017-01-31"	"GZQ"	"MARQUETTE UNIV RAYNOR MEMORIAL LIBRARY"	"WI"	false	"10"	"Staff"	"708"
"roodg"	"2015-05-11"	"DLH"	"WINTERTHUR MUS GARDEN & LIBRARY"	"DE"	false	"9"	"Staff"	"0"
"roodg"	"2017-06-15"	"DRU"	"DREW UNIV LIBRARY"	"NJ"	false	"9"	"Staff"	"144"
"roodg"	"2014-04-21"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"19"	"Staff"	"438"
"roodg"	"2016-09-27"	"MQY"	"JOPLIN PUB LIBRARY"	"MO"	false	"8"	"Staff"	"0"
"roodg"	"2017-01-03"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"14"	"Staff"	"186"
"roodg"	"2017-05-23"	"MEA"	"MAINE STATE LIBRARY"	"ME"	false	"7"	"Staff"	"0"
"roodg"	"2014-06-16"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"7"	"Staff"	"78"
"roodg"	"2017-08-07"	"VYG"	"FINGER LAKES LIBR SYST"	"NY"	false	"12"	"Staff"	"0"
"roodg"	"2016-05-05"	"VYF"	"FORDHAM UNIVERSITY"	"NY"	false	"7"	"Staff"	"0"
"roodg"	"2014-04-24"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"5"	"Staff"	"249"
"roodg"	"2017-02-09"	"YGM"	"SUNY at GENESEO"	"NY"	true	"6"	"Staff"	"0"
"roodg"	"2016-08-02"	"NAM"	"SUNY at ALBANY"	"NY"	true	"7"	"Staff"	"10"
"roodg"	"2015-11-16"	"YJM"	"FULTON-MONTGOMERY COMMUN COLLEGE"	"NY"	false	"2"	"Staff"	"0"
"roodg"	"2014-11-10"	"PVU"	"VILLANOVA UNIVERSITY"	"PA"	false	"5"	"Staff"	"206"
"roodg"	"2016-08-23"	"BUF"	"SUNY at BUFFALO"	"NY"	true	"8"	"Staff"	"248"
"roodg"	"2017-02-03"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Staff"	"10"
"roodg"	"2016-10-24"	"BKL"	"BROOKLYN PUB LIBRARY"	"NY"	false	"7"	"Staff"	"148"
"roodg"	"2015-09-25"	"NHM"	"UNIVERSITY of NEW HAMPSHIRE"	"NH"	false	"3"	"Staff"	"0"
"roodg"	"2015-06-17"	"HLS"	"HARVARD UNIV, HARVARD COL LIBRARY"	"MA"	false	"0"	"Staff"	"146"
"roodg"	"2015-11-05"	"VXT"	"TOMPKINS-CORTLAND COMMUN COL LIBRARY"	"NY"	true	"4"	"Staff"	"0"
"roodg"	"2014-08-28"	"MNJ"	"SAINT JOHNS UNIVERSITY"	"MN"	false	"6"	"Staff"	"145"
"roodg"	"2017-03-03"	"VKM"	"SIENA COLLEGE"	"NY"	false	"0"	"Staff"	"11"
"roodg"	"2017-06-15"	"NAM"	"SUNY at ALBANY"	"NY"	true	"6"	"Staff"	"10"
"roodg"	"2014-09-19"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"8"	"Staff"	"186"
"roodg"	"2016-04-13"	"VJK"	"SUNY ADIRONDACK LIBRARY"	"NY"	false	"2"	"Staff"	"39"
"roodg"	"2016-03-16"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"7"	"Staff"	"133"
"roodg"	"2014-07-30"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"8"	"Staff"	"139"
"roodg"	"2017-03-06"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Staff"	"10"
"roodg"	"2014-06-16"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"6"	"Staff"	"966"
"roodg"	"2016-09-26"	"NTG"	"KING CNTY LIBR SYST"	"WA"	false	"18"	"Staff"	"0"
"roodg"	"2017-08-24"	"GZN"	"UNIVERSITY of WISCONSIN, MILWAUKEE"	"WI"	false	"8"	"Staff"	"705"
"roodg"	"2016-02-02"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"7"	"Staff"	"109"
"roodg"	"2017-10-05"	"AUM"	"UNIVERSITY of MASSACHUSETTS AMHERST"	"MA"	true	"9"	"Staff"	"77"
"roodg"	"2016-12-02"	"MNJ"	"SAINT JOHNS UNIVERSITY"	"MN"	false	"7"	"Staff"	"145"
"roodg"	"2015-12-07"	"TWU"	"UNIVERSITY of the SOUTH"	"TN"	false	"7"	"Staff"	"830"
"roodg"	"2016-02-29"	"DKC"	"DICKINSON COLLEGE"	"PA"	false	"3"	"Staff"	"249"
"roodg"	"2016-01-04"	"TWU"	"UNIVERSITY of the SOUTH"	"TN"	false	"17"	"Staff"	"830"
"roodg"	"2017-06-13"	"NAX"	"PATUXENT RIVER CENT LIBRARY"	"MD"	false	"13"	"Staff"	"0"
"roodg"	"2016-07-18"	"ZYU"	"NEW YORK UNIVERSITY"	"NY"	false	"3"	"Staff"	"144"
"roodg"	"2016-02-15"	"NYG"	"NEW YORK STATE LIBRARY"	"NY"	true	"2"	"Staff"	"14"
"roodg"	"2015-08-20"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"12"	"Staff"	"186"
"roodg"	"2015-11-16"	"IV7"	"EFFINGHAM PUB LIBRARY"	"IL"	false	"18"	"Staff"	"0"
"roodg"	"2015-05-20"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"6"	"Staff"	"78"
"roodg"	"2015-11-09"	"BKL"	"BROOKLYN PUB LIBRARY"	"NY"	false	"7"	"Staff"	"148"
"roodg"	"2014-07-23"	"CPL"	"CARNEGIE LIBR of PITTSBURGH"	"PA"	false	"16"	"Staff"	"0"
"roodg"	"2016-09-27"	"FDA"	"FLORIDA STATE UNIVERSITY"	"FL"	false	"11"	"Staff"	"1028"
"roodg"	"2017-01-31"	"YSM"	"STONY BROOK UNIVERSITY"	"NY"	true	"11"	"Staff"	"138"
"roodg"	"2016-01-04"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"11"	"Staff"	"438"
"roodg"	"2017-09-15"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"11"	"Staff"	"186"
"roodg"	"2016-12-06"	"NAM"	"SUNY at ALBANY"	"NY"	true	"4"	"Staff"	"10"
"roodg"	"2017-07-05"	"ZCU"	"COLUMBIA UNIVERSITY"	"NY"	false	"7"	"Staff"	"139"
"roodg"	"2015-10-20"	"PVU"	"VILLANOVA UNIVERSITY"	"PA"	false	"6"	"Staff"	"206"
"roodg"	"2016-08-04"	"ILU"	"TEXAS TECH UNIVERSITY"	"TX"	false	"7"	"Staff"	"1637"
"roodg"	"2016-09-20"	"YQR"	"ROCHESTER PUB LIBRARY"	"NY"	false	"10"	"Staff"	"186"
"roodg"	"2017-10-10"	"WHE"	"WHEATON COLLEGE"	"MA"	false	"6"	"Staff"	"0"
"roodg"	"2015-06-17"	"VHB"	"BUFFALO & ERIE CNTY PUB LIBRARY"	"NY"	false	"15"	"Staff"	"0"
"roodg"	"2014-07-24"	"LIQ"	"LIBRARIES IN CLACKAMAS CNTY"	"OR"	false	"18"	"Staff"	"0"
"roodg"	"2014-07-14"	"YVO"	"ONONDAGA CNTY PUB LIBRARY"	"NY"	false	"11"	"Staff"	"0"
"roodg"	"2016-07-18"	"BKL"	"BROOKLYN PUB LIBRARY"	"NY"	false	"13"	"Staff"	"148"
"roodg"	"2016-03-18"	"YCM"	"SUNY CORTLAND"	"NY"	true	"5"	"Staff"	"0"
"roodg"	"2014-03-31"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"5"	"Staff"	"109"
"roodg"	"2017-06-30"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"7"	"Staff"	"2173"
"roodg"	"2014-07-24"	"COC"	"COLORADO COLLEGE"	"CO"	false	"6"	"Staff"	"0"
"roodg"	"2017-05-23"	"MTH"	"MOUNT HOLYOKE COLLEGE"	"MA"	false	"7"	"Staff"	"79"
"roodg"	"2016-09-26"	"WEL"	"WELLESLEY COL, MARGARET CLAPP LIBRARY"	"MA"	true	"8"	"Staff"	"138"
"roodg"	"2017-05-01"	"VXW"	"VASSAR COLLEGE"	"NY"	false	"5"	"Staff"	"78"
"roodg"	"2015-08-06"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"9"	"Staff"	"2173"
"roodg"	"2016-02-15"	"MTH"	"MOUNT HOLYOKE COLLEGE"	"MA"	false	"10"	"Staff"	"79"
"roodg"	"2016-03-07"	"TME"	"MCALLEN PUB LIBRARY"	"TX"	false	"25"	"Staff"	"0"
"roodg"	"2015-11-13"	"ZYU"	"NEW YORK UNIVERSITY"	"NY"	false	"4"	"Staff"	"144"
"roodg"	"2016-10-10"	"MNN"	"CARLETON COLLEGE"	"MN"	false	"10"	"Staff"	"966"
"roodg"	"2014-08-11"	"EXH"	"HOPE COLLEGE"	"MI"	false	"6"	"Staff"	"617"
"roodg"	"2015-10-16"	"VYF"	"FORDHAM UNIVERSITY"	"NY"	false	"7"	"Staff"	"0"
"roodg"	"2015-05-11"	"VVS"	"SARAH LAWRENCE COLLEGE"	"NY"	false	"13"	"Staff"	"0"
"roodg"	"2017-04-28"	"FTU"	"UNIVERSITY of CENT FLORIDA"	"FL"	false	"7"	"Staff"	"1063"
"roodg"	"2017-05-01"	"BRL"	"BOSTON PUB LIBRARY"	"MA"	false	"14"	"Staff"	"0"
"roodg"	"2017-08-07"	"SYB"	"SYRACUSE UNIVERSITY"	"NY"	true	"2"	"Staff"	"113"
"roodg"	"2016-03-28"	"BNG"	"STATE UNIVERSITY of NEW YORK, BINGHAMTON LIBRARY"	"NY"	true	"5"	"Staff"	"116"
"roodg"	"2016-05-02"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Staff"	"10"
"roodg"	"2016-05-05"	"UIU"	"UNIVERSITY of ILLINOIS"	"IL"	false	"6"	"Staff"	"763"
"roodg"	"2016-10-24"	"WEL"	"WELLESLEY COL, MARGARET CLAPP LIBRARY"	"MA"	true	"3"	"Staff"	"138"
"roodg"	"2017-05-11"	"VVC"	"COLGATE UNIVERSITY"	"NY"	true	"4"	"Staff"	"81"
"roodg"	"2016-08-22"	"IDU"	"DEPAUW UNIVERSITY"	"IN"	false	"8"	"Staff"	"706"
"roodg"	"2017-05-29"	"IMF"	"ALLEN CNTY PUB LIBRARY"	"IN"	false	"21"	"Staff"	"0"
"roodg"	"2015-07-27"	"NAM"	"SUNY at ALBANY"	"NY"	true	"3"	"Staff"	"10"
"roodg"	"2016-04-20"	"OBE"	"OBERLIN COL LIBRARY"	"OH"	false	"16"	"Staff"	"438"
"roprif"	"2016-10-07"	"YJL"	"ERIE COMMUN COLLEGE"	"NY"	true	"9"	"Student"	"0"
"rosena"	"2017-05-09"	"IAK"	"LAKE FOREST COLLEGE"	"IL"	false	"5"	"Student"	"0"
"ruchmanc"	"2017-09-27"	"AMH"	"AMHERST COLLEGE"	"MA"	false	"8"	"Student"	"78"
"ruchmanc"	"2016-03-16"	"WLU"	"WESLEYAN UNIVERSITY"	"CT"	false	"8"	"Student"	"109"
"ruchmanc"	"2016-03-16"	"CSB"	"CALIFORNIA STATE UNIV, SAN BERNARDINO"	"CA"	false	"9"	"Student"	"0"
"ruchmanc"	"2016-03-16"	"WYU"	"UNIVERSITY of WYOMING LIBRARY"	"WY"	false	"8"	"Student"	"1617"
"ruchmanc"	"2017-09-22"	"ZVM"	"MOHAWK VAL COMMUN COLLEGE"	"NY"	true	"3"	"Student"	"0"
"ruchmanc"	"2016-03-16"	"SNN"	"SMITH COLLEGE"	"MA"	false	"7"	"Student"	"74"
"ruize"	"2017-10-05"	"YPM"	"SUNY at PLATTSBURGH"	"NY"	true	"3"	"Student"	"0"
"ruize"	"2016-11-22"	"VZS"	"SKIDMORE COLLEGE"	"NY"	false	"4"	"Student"	"21"
"russelln"	"2016-06-03"	"BTS"	"BATES COLLEGE"	"ME"	true	"5"	"Student"	"207"
"russoj"	"2015-02-20"	"ION"	"COE COLLEGE"	"IA"	false	"15"	"Student"	"0"
"sakellaa"	"2017-06-07"	"IUP"	"PURDUE UNIVERSITY, INDIANAPOLIS"	"IN"	false	"2"	"Student"	"690"
"salmj"	"2014-02-12"	"HTM"	"WHITMAN COL, PENROSE MEM LIBRARY"	"WA"	false	"7"	"Student"	"2173"
"salvoj"	"2014-01-02"	"VXN"	"NEW YORK STATE DEPT of HEALTH"	"NY"	false	"1"	"Faculty"	"17"
"salvoj"	"2014-03-04"	"NAM"	"SUNY at ALBANY"	"NY"	true	"19"	"Faculty"	"10"
"sametr"	"2017-06-02"	"NAM"	"SUNY at ALBANY"	"NY"	true	"2"	"Faculty"	"10"
"sametr"	"2016-05-11"	"TWU"	"UNIVERSITY of the SOUTH"	"TN"	false	"12"	"Faculty"	"830"
"sametr"	"2017-08-14"	"COO"	"CORNELL UNIVERSITY"	"NY"	false	"3"	"Faculty"	"133"
"sametr"	"2016-07-18"	"OKS"	"OKLAHOMA STATE UNIVERSITY"	"OK"	false	"0"	"Faculty"	"1313"
"sametr"	"2015-06-03"	"MUM"	"UNIVERSITY of MISSISSIPPI"	"MS"	false	"11"	"Faculty"	"0"
"sanfordj"	"2016-06-10"	"KEN"	"KENYON COL LIBRARY"	"OH"	false	"5"	"Student"	"469"
"santosj"	"2017-05-12"	"WZJ"	"LAKESHORE TECH COL LIBRARY"	"WI"	false	"8"	"Student"	"0"
"santosj"	"2017-10-19"	"PSC"	"SWARTHMORE COLLEGE"	"PA"	false	"4"	"Student"	"214"
"santosj"	"2017-05-17"	"GKJ"	"KENNESAW STATE UNIVERSITY"	"GA"	false	"10"	"Student"	"0"
